transaction_id,amount,transaction_hour,merchant_category,foreign_transaction,location_mismatch,device_trust_score,velocity_last_24h,cardholder_age,is_fraud,log_amount,merchant_category_enc,risk_score,predicted_fraud,top_reasons
7001,7.12,5,Electronics,1,0,87,1,60,0,2.0943301541735866,1,0.01,0,device_trust_score (-4.03); transaction_hour (-2.58); velocity_last_24h (-2.20)
9720,228.15,8,Clothing,0,0,73,4,58,0,5.434376810955133,0,0.01,0,device_trust_score (-2.79); transaction_hour (-2.50); foreign_transaction (-1.68)
9721,264.61,14,Electronics,0,0,67,4,58,0,5.582029067495922,1,0.01,0,device_trust_score (-2.88); transaction_hour (-2.72); foreign_transaction (-1.63)
9722,111.69,5,Electronics,0,0,83,1,40,0,4.724640685964258,1,0.01,0,device_trust_score (-3.08); transaction_hour (-2.13); velocity_last_24h (-1.74)
9723,225.37,16,Clothing,0,0,45,4,56,0,5.422170828715035,0,0.01,0,transaction_hour (-2.91); device_trust_score (-2.32); foreign_transaction (-1.66)
9724,239.68,19,Clothing,0,0,37,0,57,0,5.483468250352151,0,0.01,0,transaction_hour (-3.23); foreign_transaction (-2.23); velocity_last_24h (-2.04)
9725,26.79,17,Food,0,0,27,1,22,0,3.3246762437544124,2,0.01,0,transaction_hour (-3.51); location_mismatch (-2.17); foreign_transaction (-1.98)
9726,609.6,21,Food,0,0,56,1,50,0,6.414442080300778,2,0.01,0,device_trust_score (-2.82); transaction_hour (-2.66); location_mismatch (-1.70)
9727,309.7,3,Clothing,0,0,45,3,65,0,5.738827816399001,0,0.01,0,device_trust_score (-3.16); foreign_transaction (-2.33); velocity_last_24h (-2.05)
9728,41.18,8,Travel,0,0,38,3,61,0,3.7419461750506287,4,0.01,0,transaction_hour (-3.23); foreign_transaction (-2.24); location_mismatch (-1.96)
9729,37.08,13,Grocery,1,0,32,1,27,0,3.6396892099231644,3,0.03,0,transaction_hour (-3.99); foreign_transaction (+3.17); location_mismatch (-2.35)
9730,24.17,2,Clothing,0,0,31,1,27,0,3.2256528091472245,0,0.02,0,foreign_transaction (-2.53); location_mismatch (-2.34); velocity_last_24h (-2.17)
9731,26.81,0,Food,0,0,83,0,28,0,3.3253956682458736,2,0.01,0,device_trust_score (-4.39); foreign_transaction (-2.11); velocity_last_24h (-2.08)
9732,248.21,10,Electronics,0,0,26,0,36,0,5.51829591451909,1,0.01,0,transaction_hour (-3.71); foreign_transaction (-2.11); velocity_last_24h (-1.96)
9733,114.16,0,Clothing,0,0,93,6,68,0,4.746322465743975,0,0.02,0,device_trust_score (-4.48); velocity_last_24h (+3.65); transaction_hour (+2.15)
9734,274.96,11,Clothing,0,0,68,4,52,0,5.620255927677908,0,0.01,0,device_trust_score (-2.87); transaction_hour (-2.69); foreign_transaction (-1.63)
9735,246.86,8,Food,0,0,90,2,32,0,5.512864070636728,2,0.01,0,device_trust_score (-2.93); transaction_hour (-2.46); foreign_transaction (-1.70)
9736,167.02,4,Food,0,0,42,3,44,0,5.124083019936701,2,0.01,0,transaction_hour (-2.46); device_trust_score (-2.13); foreign_transaction (-1.85)
9737,208.72,14,Travel,0,0,40,2,22,0,5.345773307704332,4,0.01,0,transaction_hour (-3.04); foreign_transaction (-1.79); location_mismatch (-1.74)
9738,3.33,17,Food,0,0,36,6,65,0,1.4655675420143985,2,0.15,1,velocity_last_24h (+3.90); transaction_hour (-3.57); location_mismatch (-2.00)
9739,67.26,8,Food,0,0,84,4,62,0,4.223323943478561,2,0.01,0,device_trust_score (-2.98); transaction_hour (-2.44); foreign_transaction (-1.65)
9740,182.81,12,Food,0,0,78,1,30,0,5.213902615405673,2,0.01,0,device_trust_score (-2.98); transaction_hour (-2.68); foreign_transaction (-1.58)
9741,1.69,12,Electronics,0,1,64,3,62,0,0.9895411936137477,1,0.01,0,device_trust_score (-3.92); transaction_hour (-3.21); location_mismatch (+2.34)
9742,6.04,23,Clothing,0,0,67,1,40,0,1.951608170169951,0,0.01,0,device_trust_score (-2.94); transaction_hour (-2.11); velocity_last_24h (-1.57)
9743,343.76,12,Clothing,0,0,46,4,33,0,5.842848522779199,0,0.01,0,transaction_hour (-2.93); device_trust_score (-2.41); foreign_transaction (-1.67)
9744,207.38,9,Food,0,0,28,1,53,0,5.339363335984038,2,0.01,0,transaction_hour (-3.68); foreign_transaction (-2.15); location_mismatch (-2.11)
9745,55.51,9,Travel,0,0,45,4,27,0,4.034417613641752,4,0.01,0,transaction_hour (-2.77); device_trust_score (-2.08); foreign_transaction (-1.73)
9746,209.63,21,Food,0,0,47,1,49,0,5.3501030396972675,2,0.01,0,transaction_hour (-2.80); device_trust_score (-2.42); location_mismatch (-1.66)
9747,283.03,6,Travel,0,0,66,0,62,0,5.649079866385166,4,0.01,0,device_trust_score (-2.80); transaction_hour (-2.24); velocity_last_24h (-1.75)
9748,65.96,21,Clothing,0,0,65,2,20,0,4.20409542618122,0,0.01,0,device_trust_score (-2.80); transaction_hour (-2.52); foreign_transaction (-1.51)
9749,6.61,4,Travel,0,0,40,1,59,0,2.0294631718735947,4,0.01,0,transaction_hour (-2.35); foreign_transaction (-1.87); velocity_last_24h (-1.77)
9750,485.96,19,Travel,0,0,60,2,54,0,6.188181984185669,4,0.01,0,device_trust_score (-2.66); transaction_hour (-2.56); location_mismatch (-1.75)
9751,76.21,6,Grocery,0,0,41,1,25,0,4.3465289823207245,3,0.01,0,transaction_hour (-2.55); device_trust_score (-2.06); foreign_transaction (-1.79)
9752,20.27,19,Travel,0,0,78,3,18,0,3.0572976292121457,4,0.01,0,device_trust_score (-2.88); transaction_hour (-2.24); location_mismatch (-1.59)
9753,121.86,9,Travel,0,0,31,1,36,0,4.811045495735781,4,0.01,0,transaction_hour (-3.57); foreign_transaction (-2.20); location_mismatch (-2.11)
9754,263.35,9,Electronics,0,0,65,1,25,0,5.57727398268146,1,0.01,0,device_trust_score (-2.80); transaction_hour (-2.52); velocity_last_24h (-1.74)
9755,45.1,20,Clothing,0,0,86,3,40,0,3.8308129500026027,0,0.01,0,device_trust_score (-3.01); transaction_hour (-2.51); foreign_transaction (-1.62)
9756,56.52,23,Food,0,0,81,4,18,0,4.052132713412791,2,0.01,0,device_trust_score (-2.87); transaction_hour (-2.33); location_mismatch (-1.51)
9757,50.04,12,Grocery,0,0,57,3,47,0,3.9326096390365346,3,0.01,0,device_trust_score (-2.81); transaction_hour (-2.68); foreign_transaction (-1.65)
9758,861.89,14,Travel,0,0,50,2,61,0,6.760287220618741,4,0.01,0,transaction_hour (-3.02); device_trust_score (-2.29); location_mismatch (-1.86)
9759,39.58,5,Electronics,0,0,48,5,21,0,3.7032753343976688,1,0.01,0,device_trust_score (-3.27); velocity_last_24h (+3.19); transaction_hour (-2.40)
9760,154.24,19,Electronics,0,0,55,2,38,0,5.044972306500705,1,0.01,0,transaction_hour (-2.59); device_trust_score (-2.57); foreign_transaction (-1.75)
9761,466.88,11,Food,0,0,51,1,38,0,6.148211852782507,2,0.01,0,transaction_hour (-2.79); device_trust_score (-2.66); foreign_transaction (-1.69)
9762,28.6,18,Food,0,0,73,3,54,0,3.3877743613300146,2,0.01,0,device_trust_score (-2.97); transaction_hour (-2.57); location_mismatch (-1.65)
9763,636.38,10,Clothing,0,0,97,4,37,0,6.457366024019977,0,0.01,0,device_trust_score (-2.89); transaction_hour (-2.73); location_mismatch (-1.62)
9764,530.37,5,Travel,0,0,90,5,45,0,6.27545857708399,4,0.01,0,device_trust_score (-3.37); velocity_last_24h (+3.17); transaction_hour (-2.42)
9765,388.64,0,Electronics,1,0,94,2,42,0,5.965223235902755,1,0.02,0,device_trust_score (-4.89); foreign_transaction (+3.02); transaction_hour (+2.34)
9766,43.47,1,Grocery,0,1,55,2,50,0,3.794814804522605,3,0.07,1,device_trust_score (-3.67); location_mismatch (+3.26); transaction_hour (+2.56)
9767,180.95,22,Clothing,0,1,49,2,32,0,5.203731924058169,0,0.01,0,device_trust_score (-3.42); transaction_hour (-3.38); location_mismatch (+2.35)
9768,257.55,14,Travel,0,0,40,2,50,0,5.55508909884223,4,0.01,0,transaction_hour (-3.04); foreign_transaction (-1.90); location_mismatch (-1.77)
9769,768.73,3,Food,0,0,30,2,20,0,6.6460398040052215,2,0.11,1,location_mismatch (-2.25); foreign_transaction (-2.19); transaction_hour (+2.11)
9770,35.81,4,Travel,1,0,93,3,33,0,3.60576954739093,4,0.01,0,device_trust_score (-3.92); transaction_hour (-2.65); foreign_transaction (+2.36)
9771,261.46,14,Food,0,0,41,1,60,0,5.57009868946814,2,0.01,0,transaction_hour (-2.95); device_trust_score (-2.14); foreign_transaction (-1.74)
9772,74.47,10,Travel,0,0,33,2,64,0,4.323735226296777,4,0.01,0,transaction_hour (-3.55); foreign_transaction (-2.14); location_mismatch (-2.10)
9773,34.76,9,Grocery,0,0,86,2,43,0,3.576829950305313,3,0.01,0,device_trust_score (-2.99); transaction_hour (-2.38); foreign_transaction (-1.66)
9774,98.48,16,Clothing,0,0,37,3,46,0,4.599956618935204,0,0.01,0,transaction_hour (-3.51); foreign_transaction (-2.20); location_mismatch (-1.97)
9775,284.23,1,Food,0,0,31,2,38,0,5.653295872348943,2,0.03,0,foreign_transaction (-2.65); transaction_hour (+2.55); location_mismatch (-2.33)
9776,112.54,19,Grocery,0,0,42,0,48,0,4.73215519774258,3,0.01,0,transaction_hour (-2.77); device_trust_score (-2.03); foreign_transaction (-1.78)
9777,138.81,23,Electronics,1,0,69,2,49,0,4.940284357999733,1,0.01,0,device_trust_score (-3.71); transaction_hour (-3.47); foreign_transaction (+2.21)
9778,959.53,9,Grocery,1,0,48,1,25,0,6.8674852154532795,3,0.01,0,transaction_hour (-3.27); device_trust_score (-3.20); location_mismatch (-2.14)
9779,91.68,19,Grocery,0,0,79,3,60,0,4.529152699564175,3,0.01,0,device_trust_score (-3.02); transaction_hour (-2.46); foreign_transaction (-1.62)
9780,172.0,2,Grocery,0,1,56,5,24,1,5.153291594497779,3,97.26,1,device_trust_score (-3.83); velocity_last_24h (+3.51); location_mismatch (+2.67)
9781,81.81,18,Food,0,0,31,1,24,0,4.416548827045609,2,0.01,0,transaction_hour (-3.64); foreign_transaction (-2.14); location_mismatch (-2.11)
9782,89.8,4,Electronics,0,0,44,3,45,0,4.508659285607248,1,0.01,0,transaction_hour (-2.39); device_trust_score (-2.30); velocity_last_24h (-1.77)
9783,214.12,2,Clothing,0,0,43,1,59,0,5.371196011960609,0,0.01,0,device_trust_score (-2.78); foreign_transaction (-2.45); velocity_last_24h (-2.21)
9784,500.18,7,Grocery,0,0,86,1,36,0,6.21696531799587,3,0.01,0,device_trust_score (-2.92); transaction_hour (-2.46); velocity_last_24h (-1.77)
9785,140.7,4,Food,0,0,38,0,44,0,4.953712146696635,2,0.01,0,transaction_hour (-2.91); foreign_transaction (-2.24); velocity_last_24h (-2.13)
9786,263.29,11,Food,0,0,56,2,37,0,5.577046985101792,2,0.01,0,device_trust_score (-2.85); transaction_hour (-2.73); foreign_transaction (-1.67)
9787,16.82,13,Clothing,0,0,33,1,53,0,2.8803214220426634,0,0.01,0,transaction_hour (-3.39); foreign_transaction (-2.15); location_mismatch (-2.14)
9788,42.69,6,Travel,0,0,73,1,63,0,3.7771192429633444,4,0.01,0,device_trust_score (-2.82); transaction_hour (-2.13); location_mismatch (-1.67)
9789,125.54,10,Electronics,1,1,40,1,48,0,4.840558463718739,1,0.23,1,transaction_hour (-3.60); foreign_transaction (+3.21); location_mismatch (+3.00)
9790,3.64,7,Electronics,0,0,48,3,19,0,1.534714366238164,1,0.01,0,device_trust_score (-2.53); transaction_hour (-2.36); velocity_last_24h (-1.62)
9791,52.47,4,Grocery,0,0,54,1,38,0,3.97912074896064,3,0.01,0,device_trust_score (-2.65); transaction_hour (-2.16); foreign_transaction (-1.76)
9792,131.14,7,Travel,0,0,32,1,58,0,4.8838619666017395,4,0.01,0,transaction_hour (-3.48); foreign_transaction (-2.21); location_mismatch (-2.11)
9793,2.71,11,Electronics,0,0,34,2,51,0,1.3110318766193438,1,0.01,0,transaction_hour (-3.41); foreign_transaction (-2.12); location_mismatch (-2.09)
9794,55.31,14,Grocery,0,0,60,0,48,0,4.030872139266527,3,0.01,0,device_trust_score (-2.77); transaction_hour (-2.63); foreign_transaction (-1.61)
9795,129.89,18,Travel,0,0,48,0,66,0,4.874357275803628,4,0.01,0,transaction_hour (-2.69); device_trust_score (-2.47); location_mismatch (-1.68)
9796,153.24,15,Food,0,0,32,2,27,0,5.038509830862235,2,0.01,0,transaction_hour (-3.68); foreign_transaction (-2.23); location_mismatch (-2.08)
9797,468.06,13,Grocery,0,0,25,2,22,0,6.150730692033431,3,0.01,0,transaction_hour (-3.63); foreign_transaction (-2.06); location_mismatch (-1.98)
9798,186.59,6,Travel,0,0,98,5,53,0,5.2342587302473165,4,0.01,0,device_trust_score (-3.55); velocity_last_24h (+3.04); transaction_hour (-2.66)
9799,96.42,7,Clothing,0,1,98,1,47,0,4.579031528378397,0,0.01,0,device_trust_score (-3.98); transaction_hour (-2.96); location_mismatch (+2.23)
9800,479.57,6,Electronics,0,0,57,3,68,0,6.174972899381502,1,0.01,0,device_trust_score (-2.71); transaction_hour (-2.20); location_mismatch (-1.74)
9801,276.58,17,Grocery,0,0,55,2,40,0,5.626109179927694,3,0.01,0,transaction_hour (-2.80); device_trust_score (-2.64); foreign_transaction (-1.74)
9802,40.17,23,Food,0,0,86,1,56,0,3.7177098357818132,2,0.01,0,device_trust_score (-3.09); transaction_hour (-2.25); location_mismatch (-1.57)
9803,25.24,5,Grocery,1,0,59,2,26,0,3.267284964075888,3,0.01,0,device_trust_score (-3.56); transaction_hour (-2.62); foreign_transaction (+2.39)
9804,202.76,18,Electronics,0,0,68,2,37,0,5.316942830671201,1,0.01,0,device_trust_score (-2.83); transaction_hour (-2.70); foreign_transaction (-1.64)
9805,147.73,3,Electronics,0,0,71,1,52,0,5.002132581604506,1,0.01,0,device_trust_score (-4.05); foreign_transaction (-2.17); velocity_last_24h (-2.06)
9806,280.64,22,Travel,0,0,56,3,23,0,5.640629659650933,4,0.01,0,device_trust_score (-2.68); transaction_hour (-2.55); location_mismatch (-1.64)
9807,241.65,2,Food,0,0,87,2,54,0,5.491620075851225,2,0.01,0,device_trust_score (-4.20); foreign_transaction (-2.22); location_mismatch (-2.12)
9808,176.65,16,Travel,0,0,46,3,62,0,5.179815322467036,4,0.01,0,transaction_hour (-2.91); device_trust_score (-2.27); location_mismatch (-1.74)
9809,773.35,21,Food,0,0,31,0,62,0,6.652023967762183,2,0.01,0,transaction_hour (-3.58); foreign_transaction (-2.06); location_mismatch (-1.97)
9810,137.28,18,Grocery,0,1,30,1,19,0,4.929280615053424,3,0.02,0,transaction_hour (-3.92); location_mismatch (+3.31); foreign_transaction (-2.28)
9811,21.61,14,Grocery,0,0,65,2,35,0,3.1183922862898785,3,0.01,0,device_trust_score (-2.92); transaction_hour (-2.53); location_mismatch (-1.65)
9812,317.13,5,Travel,0,0,36,2,22,0,5.762460104273613,4,0.01,0,transaction_hour (-2.91); foreign_transaction (-2.17); velocity_last_24h (-2.01)
9813,52.23,11,Clothing,0,0,97,3,31,0,3.974622147184666,0,0.01,0,device_trust_score (-2.98); transaction_hour (-2.62); foreign_transaction (-1.57)
9814,270.35,18,Electronics,0,0,64,2,36,0,5.6034095005094136,1,0.01,0,device_trust_score (-2.90); transaction_hour (-2.68); foreign_transaction (-1.65)
9815,566.83,5,Travel,0,0,93,2,68,0,6.341822078148584,4,0.01,0,device_trust_score (-2.86); transaction_hour (-2.16); location_mismatch (-1.80)
9816,214.8,10,Travel,0,0,82,2,62,0,5.374352052824034,4,0.01,0,device_trust_score (-2.91); transaction_hour (-2.70); location_mismatch (-1.67)
9817,163.15,19,Grocery,0,0,27,2,27,0,5.100780643947601,3,0.01,0,transaction_hour (-3.56); foreign_transaction (-2.20); location_mismatch (-2.02)
9818,111.04,19,Electronics,0,0,67,3,66,0,4.718855950391908,1,0.01,0,device_trust_score (-2.82); transaction_hour (-2.43); foreign_transaction (-1.65)
9819,81.58,9,Travel,0,0,98,2,49,0,4.413767520457944,4,0.01,0,device_trust_score (-2.90); transaction_hour (-2.50); foreign_transaction (-1.65)
9820,78.37,15,Grocery,0,1,32,1,42,0,4.374120463102784,3,0.03,0,transaction_hour (-3.88); location_mismatch (+3.39); foreign_transaction (-2.35)
9821,182.09,17,Grocery,0,0,97,2,63,0,5.209977835224513,3,0.01,0,device_trust_score (-2.97); transaction_hour (-2.63); location_mismatch (-1.65)
9822,250.45,13,Travel,0,0,37,5,50,0,5.527244162617974,4,0.02,0,transaction_hour (-3.76); velocity_last_24h (+3.63); foreign_transaction (-2.17)
9823,204.27,3,Travel,1,0,80,0,18,0,5.324326185729087,4,0.01,0,device_trust_score (-4.74); foreign_transaction (+2.63); velocity_last_24h (-2.44)
9824,39.81,11,Grocery,0,0,43,1,52,0,3.7089271494177143,3,0.01,0,transaction_hour (-2.85); device_trust_score (-2.07); foreign_transaction (-1.75)
9825,122.61,19,Travel,0,0,47,3,56,0,4.817131447899731,4,0.01,0,transaction_hour (-2.71); device_trust_score (-2.25); foreign_transaction (-1.70)
9826,282.33,22,Electronics,0,0,67,1,44,0,5.646612296041165,1,0.01,0,device_trust_score (-2.91); transaction_hour (-2.53); foreign_transaction (-1.61)
9827,116.23,20,Grocery,0,0,48,1,27,0,4.7641378170837365,3,0.01,0,transaction_hour (-2.70); device_trust_score (-2.60); foreign_transaction (-1.69)
9828,138.46,7,Grocery,0,0,27,1,51,0,4.9377778217928645,3,0.01,0,transaction_hour (-3.62); foreign_transaction (-2.17); location_mismatch (-2.08)
9829,265.43,6,Travel,0,0,38,2,22,0,5.585111544938522,4,0.01,0,transaction_hour (-3.00); foreign_transaction (-2.17); velocity_last_24h (-1.93)
9830,194.86,8,Travel,0,0,57,2,32,0,5.277400118292649,4,0.01,0,device_trust_score (-2.61); transaction_hour (-2.48); foreign_transaction (-1.77)
9831,94.77,23,Travel,0,0,51,3,50,0,4.561949483533528,4,0.01,0,transaction_hour (-2.55); device_trust_score (-2.43); location_mismatch (-1.71)
9832,406.39,16,Electronics,0,0,36,0,41,0,6.009770957590615,1,0.01,0,transaction_hour (-3.42); foreign_transaction (-2.23); velocity_last_24h (-2.06)
9833,31.93,9,Grocery,0,0,70,0,68,0,3.494384096388273,3,0.01,0,device_trust_score (-2.77); transaction_hour (-2.31); location_mismatch (-1.66)
9834,973.32,2,Clothing,0,0,95,3,40,0,6.881739791778855,0,0.01,0,device_trust_score (-3.67); location_mismatch (-2.16); velocity_last_24h (-1.81)
9835,22.78,20,Electronics,1,1,70,2,18,0,3.1688448912626357,1,0.02,0,device_trust_score (-4.23); location_mismatch (+2.91); foreign_transaction (+2.79)
9836,2.71,7,Electronics,0,1,40,1,31,0,1.3110318766193438,1,0.01,0,transaction_hour (-3.23); location_mismatch (+2.43); foreign_transaction (-2.21)
9837,397.34,13,Grocery,0,1,82,1,45,0,5.9873059119591225,3,0.01,0,device_trust_score (-3.73); transaction_hour (-3.47); location_mismatch (+2.38)
9838,50.58,6,Clothing,0,0,38,3,55,0,3.9431340004531985,0,0.01,0,transaction_hour (-3.08); foreign_transaction (-2.20); location_mismatch (-1.91)
9839,235.48,15,Grocery,0,0,67,4,62,0,5.465863637759837,3,0.01,0,device_trust_score (-2.86); transaction_hour (-2.73); location_mismatch (-1.68)
9840,299.9,17,Electronics,0,0,49,0,28,0,5.706777983635999,1,0.01,0,transaction_hour (-2.78); device_trust_score (-2.67); foreign_transaction (-1.67)
9841,352.6,10,Travel,0,0,39,5,26,0,5.868166330763488,4,0.02,0,transaction_hour (-3.79); velocity_last_24h (+3.52); foreign_transaction (-2.26)
9842,860.19,5,Grocery,0,0,98,1,38,0,6.758315153718193,3,0.01,0,device_trust_score (-2.78); transaction_hour (-2.40); location_mismatch (-1.72)
9843,62.68,19,Grocery,0,0,54,1,24,0,4.1538705415361274,3,0.01,0,device_trust_score (-2.61); transaction_hour (-2.55); foreign_transaction (-1.67)
9844,222.97,20,Travel,0,0,68,6,24,0,5.411512114314379,4,0.01,0,device_trust_score (-3.48); transaction_hour (-3.40); velocity_last_24h (+2.99)
9845,22.07,13,Clothing,0,0,33,4,44,0,3.138533072185662,0,0.01,0,transaction_hour (-3.46); location_mismatch (-2.19); foreign_transaction (-2.15)
9846,94.0,20,Clothing,0,0,35,1,46,0,4.553876891600541,0,0.01,0,transaction_hour (-3.43); foreign_transaction (-2.24); velocity_last_24h (-1.95)
9847,339.06,12,Grocery,1,0,90,1,28,0,5.82912207262934,3,0.01,0,device_trust_score (-4.06); transaction_hour (-3.42); foreign_transaction (+2.24)
9848,82.5,3,Travel,0,0,46,1,22,0,4.42484663185681,4,0.01,0,device_trust_score (-3.00); foreign_transaction (-2.09); location_mismatch (-2.08)
9849,160.97,19,Grocery,0,0,44,0,60,0,5.087411132898305,3,0.01,0,transaction_hour (-2.73); device_trust_score (-2.26); foreign_transaction (-1.71)
9850,126.13,19,Travel,1,0,53,1,29,0,4.845210184962031,4,0.01,0,transaction_hour (-3.50); device_trust_score (-3.24); foreign_transaction (+2.40)
9851,186.9,10,Electronics,0,0,87,1,44,0,5.23590990641942,1,0.01,0,device_trust_score (-3.01); transaction_hour (-2.67); foreign_transaction (-1.56)
9852,649.44,17,Travel,0,0,65,2,69,0,6.477649056957522,4,0.01,0,transaction_hour (-2.68); device_trust_score (-2.64); location_mismatch (-1.82)
9853,10.32,0,Grocery,0,0,72,1,18,0,2.4265710727750367,3,0.01,0,device_trust_score (-3.98); velocity_last_24h (-2.05); location_mismatch (-2.04)
9854,153.58,11,Food,1,0,51,2,25,0,5.040711761678725,2,0.01,0,transaction_hour (-3.73); device_trust_score (-3.35); foreign_transaction (+2.36)
9855,357.84,17,Clothing,0,0,55,1,50,0,5.882876606691083,0,0.01,0,transaction_hour (-2.76); device_trust_score (-2.67); foreign_transaction (-1.68)
